
=======================
WikiArt Data Set Labels
=======================

This data set was created from paintings extracted from WikiArt.org.

Please refer to https://github.com/lucasdavid/wikiart for more information
or to report a bug.

contentId,url,artistName,lastNameFirst,image,wikipediaUrl,birthDay,deathDay,birthDayAsString,deathDayAsString
339857,"jacques-lipchitz","Jacques Lipchitz","Lipchitz Jacques","https://uploads4.wikiart.org/images/jacques-lipchitz.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jacques_Lipchitz","/Date(-2472861600000)/","/Date(-61650554400000)/","22 August 1891","16 May 1973"
236320,"filippo-lippi","Filippo Lippi","Lippi Filippo","https://uploads1.wikiart.org/images/filippo-lippi.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Filippo_Lippi","/Date(-17798144400000)/","/Date(-61890487200000)/","1406","08 October 1469"
292281,"pat-lipsky","Pat Lipsky","Lipsky Pat","https://uploads4.wikiart.org/temp/74591882-a87d-405b-a374-6b41314decba.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Pat_Lipsky","/Date(-915152400000)/","/Date(-62135596800000)/","1941",
310330,"frank-lobdell","Frank Lobdell","Lobdell Frank","https://uploads1.wikiart.org/images/frank-lobdell.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Frank_Lobdell","/Date(-1546304400000)/","/Date(-62135596800000)/","1921","2013"
309923,"verena-loewensberg","Verena Loewensberg","Loewensberg Verena","https://uploads4.wikiart.org/temp/305f5a6f-171e-4313-b33b-def159bf30f4.jpg","http://en.wikipedia.org/wiki/Verena_Loewensberg","/Date(-1817604000000)/","/Date(-61305127200000)/","28 May 1912","27 April 1986"
305323,"kimon-loghi","Kimon Loghi","Loghi Kimon","https://uploads4.wikiart.org/temp/27e275e3-1829-45d2-91a5-a890e9769c1a.jpg!Portrait.jpg","http://ro.wikipedia.org/wiki/Kimon_Loghi","/Date(-3060982800000)/","/Date(-62135596800000)/","1873","1952"
309954,"richard-paul-lohse","Richard Paul Lohse","Lohse Richard Paul","https://uploads4.wikiart.org/temp/c7e6f75f-1877-4713-99e1-07cef365fa95.jpg","http://en.wikipedia.org/wiki/Richard_Paul_Lohse","/Date(-2123892000000)/","/Date(-61639927200000)/","13 September 1902","16 September 1988"
280074,"gustave-loiseau","Gustave Loiseau","Loiseau Gustave","https://uploads4.wikiart.org/temp/ae4dd0c8-fcf6-4404-96fa-1db0461ad738.jpg","http://en.wikipedia.org/wiki/Gustave_Loiseau","/Date(-3289687200000)/","/Date(-61827242400000)/","03 October 1865","10 October 1935"
343497,"charles-long","Charles Long","Long Charles","https://uploads3.wikiart.org/images/charles-long(1).jpg!Portrait.jpg","","/Date(-378694800000)/","/Date(-62135596800000)/","1958",
332913,"richard-long","Richard Long","Long Richard","https://uploads0.wikiart.org/images/richard-long.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Richard_Long_%28artist%29","/Date(-775792800000)/","/Date(-62135596800000)/","02 June 1945",
329150,"barbara-longhi","Barbara Longhi","Longhi Barbara","https://uploads2.wikiart.org/images/barbara-longhi.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Barbara_Longhi","/Date(-13168058400000)/","/Date(-61410618000000)/","21 September 1552","23 December 1638"
184875,"pietro-longhi","Pietro Longhi","Longhi Pietro","https://uploads1.wikiart.org/images/pietro-longhi.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Pietro_Longhi","/Date(-8488803600000)/","/Date(-62135596800000)/","1701","1785"
366111,"loongkoonan","Loongkoonan","Loongkoonan","https://uploads4.wikiart.org/temp/cc77f24c-6998-4177-a931-7cbda343b6a9.jpg","https://en.wikipedia.org/wiki/Loongkoonan","/Date(-1893459600000)/","/Date(-62135596800000)/","1910",
306998,"gregorio-lopes","Gregorio Lopes","Lopes Gregorio","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Greg%C3%B3rio_Lopes","/Date(-15147306000000)/","/Date(-62135596800000)/","1490","1550"
248454,"claude-lorrain","Claude Lorrain","Lorrain Claude","https://uploads2.wikiart.org/images/claude-lorrain.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Claude_Lorrain","/Date(-11676099600000)/","/Date(-61476454800000)/","1600","21 November 1682"
253051,"lorenzo-lotto","Lorenzo Lotto","Lotto Lorenzo","https://uploads1.wikiart.org/images/lorenzo-lotto.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Lorenzo_Lotto","/Date(-15462925200000)/","/Date(-62135596800000)/","1480","1556"
335298,"marcelle-loubchansky","Marcelle Loubchansky","Loubchansky Marcelle","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","","/Date(-1672534800000)/","/Date(-62135596800000)/","1917","1988"
282975,"morris-louis","Morris Louis","Louis Morris","https://uploads4.wikiart.org/temp/4938de12-b162-463a-b936-b2c1eb5902e7.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Morris_Louis","/Date(-1801702800000)/","/Date(-61924788000000)/","28 November 1912","07 September 1962"
320901,"seraphine-louis","Seraphine Louis","Louis Seraphine","https://uploads4.wikiart.org/temp/3ffe5e51-2301-4c7b-85d4-d0374627e02e.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/S%C3%A9raphine_Louis","/Date(-3323815200000)/","/Date(-61790346000000)/","03 September 1864","11 December 1942"
326182,"louisa-matthiasdottir","Louisa Matthiasdottir","Louisa Matthiasdottir","https://uploads0.wikiart.org/images/louisa-matthiasdottir.jpg","http://en.wikipedia.org/wiki/Louisa_Matth%C3%ADasd%C3%B3ttir","/Date(-1668214800000)/","/Date(-61341843600000)/","20 February 1917","26 February 2000"
303378,"arthur-lowe","Arthur Lowe","Lowe, Arthur","https://uploads4.wikiart.org/temp/d446b7be-53da-4756-a42e-4d39eb9848fa.jpg","http://en.wikipedia.org/wiki/Arthur_Lowe_(painter)","/Date(-3304807200000)/","/Date(-62069677200000)/","11 April 1865","03 February 1940"
332945,"raul-lozza","Raul Lozza","Lozza Raul","https://uploads7.wikiart.org/images/raul-lozza.jpg!Portrait.jpg","","/Date(-1836093600000)/","/Date(-62135596800000)/","27 October 1911","2008"
293336,"gherasim-luca","Gherasim Luca","Luca Gherasim","https://uploads4.wikiart.org/temp/c2fd7710-bf3c-4d78-bc8f-3bdf6671b76b.jpg","http://en.wikipedia.org/wiki/Gherasim_Luca","/Date(-1781229600000)/","/Date(-61879770000000)/","23 July 1913","09 February 1994"
286169,"stefan-luchian","Stefan Luchian","Luchian Stefan","https://uploads4.wikiart.org/temp/b6d5cb00-7c07-4658-8ada-e858d1353f2e.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/%C8%98tefan_Luchian","/Date(-3216157200000)/","/Date(-61268148000000)/","01 February 1868","28 June 1917"
325295,"rubem-ludolf","Rubem Ludolf","Ludolf Rubem","https://uploads4.wikiart.org/temp/38fcc018-58ed-4d1d-920f-49a5cd098449.jpg!Portrait.jpg","","/Date(-1199235600000)/","/Date(-62135596800000)/","1932","2010"
315095,"sven-lukin","Sven Lukin","Lukin Sven","https://uploads4.wikiart.org/temp/d79555ed-3b13-4a77-a9f9-312f49ccf554.jpg!Portrait.jpg","","/Date(-1136077200000)/","/Date(-62135596800000)/","1934",
294513,"george-luks","George Luks","Luks George","https://uploads8.wikiart.org/images/george-luks.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/George_Luks","/Date(-3231021600000)/","/Date(-61225981200000)/","13 August 1867","29 October 1933"
347034,"vilhelm-lundstrom","Vilhelm Lundstrom","Lundstrom Vilhelm","https://uploads4.wikiart.org/temp/f343fa54-7c3d-416d-896b-dd5e56f64408.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Vilhelm_Lundstr%C3%B8m","/Date(-2429830800000)/","/Date(-62135596800000)/","1893","1950"
268711,"nikolaos-lytras","Nikolaos Lytras","Lytras Nikolaos","https://uploads4.wikiart.org/temp/22460547-db2f-498f-8b51-a30164d455fd.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Nikolaos_Lytras","/Date(-2734308000000)/","/Date(-62135596800000)/","10 May 1883","1927"
319166,"ma-yuan","Ma Yuan","Ma Yuan","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Ma_Yuan_%28painter%29","/Date(-25561184400000)/","/Date(-62135596800000)/","1160","1225"
335390,"dora-maar","Dora Maar","Maar Dora","https://uploads0.wikiart.org/images/dora-maar(1).jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Dora_Maar","/Date(-1960074000000)/","/Date(-61645284000000)/","22 November 1907","16 July 1997"
301366,"manabu-mabe","Manabu Mabe","Mabe Manabu","https://uploads4.wikiart.org/temp/9e10e1e1-ade3-4810-9c89-d0014f6cf90f.jpg","http://en.wikipedia.org/wiki/Manabu_Mabe","/Date(-1429495200000)/","/Date(-61450106400000)/","14 September 1924","22 September 1997"
253644,"mabuse","Mabuse","Mabuse","https://uploads4.wikiart.org/temp/5df7d7b0-f11c-4dd2-a944-ddd586da55d9.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jan_Mabuse","/Date(-15525997200000)/","/Date(-62112016800000)/","1478","01 October 1532"
294411,"j-e-h-macdonald","J. E. H. MacDonald","MacDonald J. E. H.","https://uploads4.wikiart.org/temp/33dba669-d3c2-473f-88eb-62c4cc84e417.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/J._E._H._MacDonald","/Date(-3049668000000)/","/Date(-61318256400000)/","12 May 1873","26 November 1932"
310463,"jock-macdonald","Jock Macdonald","Macdonald Jock","https://uploads4.wikiart.org/temp/8bc45779-7343-4b8b-8b1e-8cfb58ca6095.jpg","http://en.wikipedia.org/wiki/Jock_Macdonald","/Date(-2290644000000)/","/Date(-62043498000000)/","31 May 1897","03 December 1960"
327737,"heinz-mack","Heinz Mack","Mack Heinz","https://uploads7.wikiart.org/images/heinz-mack.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Heinz_Mack","/Date(-1225069200000)/","/Date(-62135596800000)/","08 March 1931",
249168,"august-macke","August Macke","Macke August","https://uploads4.wikiart.org/temp/fa84c9c1-2686-4b16-b787-89e40cd69848.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/August_Macke","/Date(-2619046800000)/","/Date(-61323530400000)/","03 January 1887","26 September 1914"
334461,"landon-mackenzie","Landon Mackenzie","Mackenzie Landon","https://uploads4.wikiart.org/images/landon-mackenzie.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Landon_Mackenzie","/Date(-504925200000)/","/Date(-62135596800000)/","1954",
338434,"charles-rennie-mackintosh","Charles Rennie Mackintosh","Mackintosh Charles Rennie","https://uploads4.wikiart.org/images/charles-rennie-mackintosh.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Charles_Rennie_Mackintosh","/Date(-3205188000000)/","/Date(-61821968400000)/","07 June 1868","10 December 1928"
319053,"ligia-macovei","Ligia Macovei","Macovei Ligia","https://uploads4.wikiart.org/temp/a4b25619-1677-495c-bd96-7a3c0c9139df.jpg!Portrait.jpg","","/Date(-1704157200000)/","/Date(-62135596800000)/","1916","1998"
331416,"robert-macpherson","Robert MacPherson","MacPherson Robert","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","","/Date(-1041382800000)/","/Date(-62135596800000)/","1937",
298366,"conroy-maddox","Conroy Maddox","Maddox Conroy","https://uploads4.wikiart.org/temp/78d7172f-b29d-47a6-bd45-7276ed91d8da.jpg","http://en.wikipedia.org/wiki/Conroy_Maddox","/Date(-1799197200000)/","/Date(-61724250000000)/","27 December 1912","14 January 2005"
331389,"nicolaes-maes","Nicolaes Maes","Maes, Nicolaes","https://uploads4.wikiart.org/temp/785fa1fa-6210-46bc-bc52-8b95dc491c4c.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Nicolaes_Maes","/Date(-10603098000000)/","/Date(-61381501200000)/","January 1634","24 November 1693"
316019,"alberto-magnelli","Alberto Magnelli","Magnelli Alberto","https://uploads4.wikiart.org/temp/dec6aa31-54e3-4d58-9791-13e0326e4ef9.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Alberto_Magnelli","/Date(-2571962400000)/","/Date(-61526570400000)/","01 July 1888","20 April 1970"
210903,"rene-magritte","Rene Magritte","Magritte Rene","https://uploads1.wikiart.org/images/rene-magritte.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ren%C3%A9_Magritte","/Date(-2244070800000)/","/Date(-61674314400000)/","21 November 1898","15 August 1967"
366891,"emmanuel-mahtesyan","Emmanuel Mahtesyan","Mahtesyan Emmanuel","https://uploads4.wikiart.org/temp/9f231678-aa4f-4d06-9961-614c39bbef52.jpg","","/Date(-3556231200000)/","/Date(-61982758800000)/","23 April 1857","05 November 1908"
331450,"vivian-maier","Vivian Maier","Maier Vivian","https://uploads0.wikiart.org/images/vivian-maier.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Vivian_Maier","/Date(-1385859600000)/","/Date(-61494948000000)/","01 February 1926","21 April 2009"
347047,"aristide-maillol","Aristide Maillol","Maillol Aristide","https://uploads4.wikiart.org/temp/e9dcdaf3-87ab-4396-9696-fd14c10e7016.jpg","http://en.wikipedia.org/wiki/Aristide_Maillol","/Date(-3410211600000)/","/Date(-61291908000000)/","08 December 1861","27 September 1944"
244827,"konstantin-makovsky","Konstantin Makovsky","Makovsky Konstantin","https://uploads4.wikiart.org/temp/c6bebfdc-f1fe-4215-b014-e797f0564c21.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Konstantin_Makovsky","/Date(-4119300000000)/","/Date(-61608304800000)/","20 June 1839","17 September 1915"
256350,"vladimir-makovsky","Vladimir Makovsky","Makovsky Vladimir","https://uploads4.wikiart.org/temp/a94471f0-9b55-4e80-8e6e-83e359e3d3f6.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Vladimir_Makovsky","/Date(-3910899600000)/","/Date(-61500042000000)/","26 January 1846","21 February 1920"
327286,"vsevolod-maksymovych","Vsevolod Maksymovych","Maksymovych Vsevolod","https://uploads8.wikiart.org/images/vsevolod-maksymovych.jpg!Portrait.jpg","","/Date(-2398294800000)/","/Date(-61431703200000)/","1894","23 April 1914"
281817,"jacek-malczewski","Jacek Malczewski","Malczewski Jacek","https://uploads4.wikiart.org/temp/77c16eae-4425-4d96-b58e-dbad6574e576.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jacek_Malczewski","/Date(-3643754400000)/","/Date(-61890487200000)/","15 July 1854","08 October 1929"
325311,"tomas-maldonado","Tomas Maldonado","Maldonado Tomas","https://uploads3.wikiart.org/images/tomas-maldonado.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Tom%C3%A1s_Maldonado","/Date(-1514768400000)/","/Date(-62135596800000)/","1922",
269202,"konstantinos-maleas","Konstantinos Maleas","Maleas Konstantinos","https://uploads6.wikiart.org/images/constantine-maleas.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/Konstantinos_Maleas","/Date(-2871680400000)/","/Date(-62135596800000)/","1879","1928"
219594,"kazimir-malevich","Kazimir Malevich","Malevich Kazimir","https://uploads4.wikiart.org/images/kazimir-malevich.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Kazimir_Malevich","/Date(-2867101200000)/","/Date(-61682263200000)/","23 February 1879","15 May 1935"
291639,"anita-malfatti","Anita Malfatti","Malfatti Anita","https://uploads4.wikiart.org/temp/0d18307f-97de-48e1-b8a1-ef6001430f93.jpg","http://en.wikipedia.org/wiki/Anita_Malfatti","/Date(-2527117200000)/","/Date(-61951136400000)/","02 December 1889","06 November 1964"
308398,"jose-malhoa","Jose Malhoa","Malhoa Jose","https://uploads8.wikiart.org/images/jose-malhoa.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jos%C3%A9_Malhoa","/Date(-3555799200000)/","/Date(-61320934800000)/","28 April 1857","26 October 1929"
294570,"filipp-malyavin","Filipp Malyavin","Malyavin Filipp","https://uploads3.wikiart.org/images/filipp-malyavin.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Filipp_Malyavin","/Date(-3161815200000)/","/Date(-61410618000000)/","22 October 1869","23 December 1940"
309558,"vicente-manansala","Vicente Manansala","Manansala Vicente","https://uploads5.wikiart.org/images/vicente-manansala.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Vicente_Manansala","/Date(-1891645200000)/","/Date(-61452784800000)/","22 January 1910","22 August 1981"
318969,"antonio-mancini","Antonio Mancini","Mancini Antonio","https://uploads4.wikiart.org/temp/10845092-5b35-4586-a0fb-a2df96ebac07.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Antonio_Mancini","/Date(-3696282000000)/","/Date(-61252333200000)/","14 November 1852","28 December 1930"
293957,"alfred-manessier","Alfred Manessier","Manessier Alfred","https://uploads4.wikiart.org/images/alfred-manessier.jpg","http://en.wikipedia.org/wiki/Alfred_Manessier","/Date(-1832720400000)/","/Date(-62117287200000)/","05 December 1911","01 August 1993"
191982,"edouard-manet","Edouard Manet","Manet Edouard","https://uploads1.wikiart.org/images/edouard-manet.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/%C3%89douard_Manet","/Date(-4353008400000)/","/Date(-61210173600000)/","23 January 1832","30 April 1883"
343499,"inigo-manglano-ovalle","Inigo Manglano-Ovalle","Manglano-Ovalle Inigo","https://uploads0.wikiart.org/images/inigo-manglano-ovalle.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/I%C3%B1igo_Manglano-Ovalle","/Date(-284000400000)/","/Date(-62135596800000)/","1961",
284555,"robert-mangold","Robert Mangold","Mangold Robert","https://uploads4.wikiart.org/temp/803ca82e-107e-43e0-b9ed-f7b9d752f577.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Robert_Mangold","/Date(-1016848800000)/","/Date(-62135596800000)/","12 October 1937",
304085,"abraham-manievich","Abraham Manievich","Manievich Abraham","https://uploads4.wikiart.org/temp/625f40ce-32c5-482f-8657-7ec459d82d39.jpg","http://en.wikipedia.org/wiki/Abraham_A._Manievich","/Date(-2780182800000)/","/Date(-61204903200000)/","25 November 1881","30 June 1941"
321426,"nicolae-maniu","Nicolae Maniu","Maniu Nicolae","https://uploads4.wikiart.org/temp/754b85c0-3b66-465b-82d6-e043d3aa0ae4.jpg!Portrait.jpg","","/Date(-811821600000)/","/Date(-62135596800000)/","11 April 1944",
321634,"arman-manookian","Arman Manookian","Manookian Arman","https://uploads4.wikiart.org/temp/33a5189b-bc08-4b16-8c6b-019c7f8e79dd.jpg","https://en.wikipedia.org/wiki/Arman_Manookian","/Date(-2071188000000)/","/Date(-61840461600000)/","15 May 1904","10 May 1931"
300657,"ustad-mansur","Ustad Mansur","Mansur Ustad","http://cdnc.wikiart.org/zur/Global/Images/Global/FRAME-600x480.jpg","http://en.wikipedia.org/wiki/Ustad_Mansur","/Date(-11044947600000)/","/Date(-62135596800000)/","Fl.c. 1620",
280524,"andrea-mantegna","Andrea Mantegna","Mantegna Andrea","https://uploads3.wikiart.org/images/andrea-mantegna.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Andrea_Mantegna","/Date(-17009226000000)/","/Date(-61734880800000)/","1431","13 September 1506"
299933,"piero-manzoni","Piero Manzoni","Manzoni Piero","https://uploads4.wikiart.org/temp/821aa861-8b07-4712-a73f-451c17f0ebb6.jpg","http://en.wikipedia.org/wiki/Piero_Manzoni","/Date(-1150941600000)/","/Date(-61974723600000)/","13 July 1933","06 February 1963"
340188,"giacomo-manzu","Giacomo Manzu","Manzu Giacomo","https://uploads1.wikiart.org/images/giacomo-manzu.jpg","http://en.wikipedia.org/wiki/Giacomo_Manz%C3%B9","/Date(-1925859600000)/","/Date(-61629296400000)/","22 December 1908","17 January 1991"
254657,"franz-marc","Franz Marc","Marc Franz","https://uploads4.wikiart.org/temp/67381125-60af-49ad-8a12-075880ac8a3d.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Franz_Marc","/Date(-2836861200000)/","/Date(-62035549200000)/","08 February 1880","04 March 1916"
322282,"conrad-marca-relli","Conrad Marca-Relli","Marca-Relli Conrad","https://uploads0.wikiart.org/images/conrad-marca-relli(1).jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Conrad_Marca-Relli","/Date(-1785376800000)/","/Date(-61231255200000)/","05 June 1913","29 August 2000"
295388,"louis-marcoussis","Louis Marcoussis","Marcoussis Louis","https://uploads4.wikiart.org/temp/1f3676f0-f263-4417-ba96-9270569ceddf.jpg","http://en.wikipedia.org/wiki/Louis_Marcoussis","/Date(-2903216400000)/","/Date(-61447514400000)/","1878","22 October 1941"
288981,"brice-marden","Brice Marden","Marden Brice","https://uploads4.wikiart.org/temp/5542292e-1e84-406f-aa46-ebce87378b71.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Brice_Marden","/Date(-985053600000)/","/Date(-62135596800000)/","15 October 1938",
279686,"marevna-marie-vorobieff","Marevna (Marie Vorobieff)","Marevna (Marie Vorobieff)","https://uploads4.wikiart.org/temp/bf2c071c-6131-46f1-889d-7e0f52780f63.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Marie_Vorobieff","/Date(-2457651600000)/","/Date(-62030282400000)/","14 February 1892","04 May 1984"
306002,"viorel-marginean","Viorel Marginean","Marginean Viorel","https://uploads4.wikiart.org/images/viorel-marginean.jpg!Portrait.jpg","http://ro.wikipedia.org/wiki/Viorel_M%C4%83rginean","/Date(-1137805200000)/","/Date(-62135596800000)/","12 December 1933",
321524,"boris-margo","Boris Margo","Margo Boris","https://uploads2.wikiart.org/images/boris-margo(1).jpg","","/Date(-2145920400000)/","/Date(-61993389600000)/","1902","05 July 1995"
321450,"carlo-maria-mariani","Carlo Maria Mariani","Mariani Carlo Maria","https://uploads8.wikiart.org/images/carlo-maria-mariani/self-portrait-2004.jpg!Portrait.jpg","http://it.wikipedia.org/wiki/Carlo_Maria_Mariani","/Date(-1230771600000)/","/Date(-62135596800000)/","1931",
330144,"marcel-marien","Marcel Marien","Marien Marcel","https://uploads1.wikiart.org/images/marcel-marien.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Marcel_Mari%C3%ABn","/Date(-1568426400000)/","/Date(-61545060000000)/","20 April 1920","19 September 1993"
286559,"john-marin","John Marin","Marin John","https://uploads4.wikiart.org/temp/7ef3e966-32c0-4044-a326-a0a8013e0f9f.jpg","http://en.wikipedia.org/wiki/John_Marin","/Date(-3124918800000)/","/Date(-62080394400000)/","23 December 1870","02 October 1953"
331434,"marino-marini","Marino Marini","Marini Marino","https://uploads1.wikiart.org/images/marino-marini.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Marino_Marini_%28sculptor%29","/Date(-2172531600000)/","/Date(-61959088800000)/","27 February 1901","06 August 1980"
329842,"joseph-marioni","Joseph Marioni","Marioni Joseph","https://uploads2.wikiart.org/images/joseph-marioni.jpg","","/Date(-852080400000)/","/Date(-62135596800000)/","1943",
310551,"bernardo-marques","Bernardo Marques","Marques Bernardo","https://uploads4.wikiart.org/temp/c1dd83d6-ebc1-4cc4-98b4-8a97a33c7757.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Bernardo_Marques","/Date(-2272064400000)/","/Date(-62135596800000)/","1898","1962"
308893,"albert-marquet","Albert Marquet","Marquet Albert","https://uploads4.wikiart.org/temp/e0061b78-0a52-4d2f-8fb7-2c492676c168.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Albert_Marquet","/Date(-2990566800000)/","/Date(-61711207200000)/","27 March 1875","14 June 1947"
284861,"agnes-martin","Agnes Martin","Martin Agnes","https://uploads4.wikiart.org/temp/695e42ed-e6c6-406f-919a-098b74e04241.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Agnes_Martin","/Date(-1823389200000)/","/Date(-61632061200000)/","22 March 1912","16 December 2004"
282001,"henri-martin","Henri Martin","Martin Henri","https://uploads0.wikiart.org/images/henri-martin.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Henri_Martin_(painter)","/Date(-3452551200000)/","/Date(-61761229200000)/","05 August 1860","12 November 1943"
339949,"john-martin","John Martin","Martin John","https://uploads8.wikiart.org/images/john-martin.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/John_Martin_(painter)","/Date(-5694544800000)/","/Date(-61626618000000)/","19 July 1789","17 February 1854"
347079,"xavier-martinez","Xavier Martinez","Martinez Xavier","https://uploads4.wikiart.org/temp/f853f153-d2c4-45ea-ae01-7d71a3c5544c.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Xavier_Mart%C3%ADnez","/Date(-3184016400000)/","/Date(-61755872400000)/","07 February 1869","13 January 1943"
323498,"simone-martini","Simone Martini","Martini Simone","https://uploads2.wikiart.org/images/simone-martini.jpg","http://en.wikipedia.org/wiki/Simone_Martini","/Date(-21648042000000)/","/Date(-62135596800000)/","1284","1344"
301286,"aldemir-martins","Aldemir Martins","Martins Aldemir","https://uploads4.wikiart.org/temp/71108480-05f4-418b-85cc-fa8507095fa3.jpg!Portrait.jpg","http://pt.wikipedia.org/wiki/Aldemir_Martins","/Date(-1487898000000)/","/Date(-62006346000000)/","08 November 1922","05 February 2006"
310940,"jorge-martins","Jorge Martins","Martins Jorge","https://uploads4.wikiart.org/temp/81e093aa-8cdf-4ac9-a5ee-41644fafb16e.jpg","http://pt.wikipedia.org/wiki/Jorge_Martins_%28pintor%29","/Date(-946774800000)/","/Date(-62135596800000)/","1940",
199293,"masaccio","Masaccio","Masaccio","https://uploads5.wikiart.org/images/masaccio.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Masaccio","/Date(-17955910800000)/","/Date(-62135596800000)/","1401","1428"
297466,"ilya-mashkov","Ilya Mashkov","Mashkov Ilya","https://uploads3.wikiart.org/images/ilya-mashkov(1).jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Ilya_Mashkov","/Date(-2790468000000)/","/Date(-61529245200000)/","29 July 1881","20 March 1944"
363156,"george-hemming-mason","George Hemming Mason","Mason George Hemming","https://uploads4.wikiart.org/temp/c28b3bc8-4ee1-42db-b340-06c3252d7da2.jpg!Portrait.jpg","https://en.wikipedia.org/wiki/George_Hemming_Mason","/Date(-4790710800000)/","/Date(-61447514400000)/","11 March 1818","22 October 1872"
287140,"nyoman-masriadi","Nyoman Masriadi","Masriadi Nyoman","https://uploads4.wikiart.org/temp/cd0db469-ba79-4a8a-a300-6c714c53f6f6.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Nyoman_Masriadi","/Date(94690800000)/","/Date(-62135596800000)/","1973",
275749,"andre-masson","Andre Masson","Masson Andre","https://uploads4.wikiart.org/temp/3ad72fc5-9187-46c5-ba0c-c96a2d4023ad.jpg","http://en.wikipedia.org/wiki/Andr%C3%A9_Masson","/Date(-2334963600000)/","/Date(-61257607200000)/","04 January 1896","28 October 1987"
314141,"hassan-massoudy","Hassan Massoudy","Massoudy Hassan","https://uploads4.wikiart.org/temp/7ce338e4-3d42-48f8-bffb-9d5c1b5c1371.jpg","http://en.wikipedia.org/wiki/Hassan_Massoudy","/Date(-820544400000)/","/Date(-62135596800000)/","1944",
250582,"jan-matejko","Jan Matejko","Matejko Jan","https://uploads4.wikiart.org/temp/267cc44a-263f-4429-b212-24012bfb93c6.jpg!Portrait.jpg","http://en.wikipedia.org/wiki/Jan_Matejko","/Date(-4150490400000)/","/Date(-62109334800000)/","24 June 1838","01 November 1893"
284288,"georges-mathieu","Georges Mathieu","Mathieu Georges","https://uploads3.wikiart.org/images/georges-mathieu.jpg","http://en.wikipedia.org/wiki/Georges_Mathieu","/Date(-1544058000000)/","/Date(-61837783200000)/","27 January 1921","10 June 2012"
