
=======================
WikiArt Data Set Images
=======================

This data set was created from paintings extracted from WikiArt.org.

Please refer to https://github.com/lucasdavid/wikiart for more information
or to report a bug.

contentId,url,style,genre,artistContentId,artistUrl
322949,"poppy-in-blue-vase-1908","Expressionism","flower painting",322837,"cuno-amiet"
322992,"winter-auf-der-oschwand-1908","Expressionism, Fauvism","landscape",322837,"cuno-amiet"
322916,"blumenstillleben-1910","Post-Impressionism","flower painting",322837,"cuno-amiet"
322920,"capolago-1910","Post-Impressionism","landscape",322837,"cuno-amiet"
322921,"child-at-the-morning-toilette-1910","Fauvism","genre painting",322837,"cuno-amiet"
322939,"junge-frau-im-garten-amy-moser-1910","Post-Impressionism","portrait",322837,"cuno-amiet"
322950,"portrait-d-alberto-1910","Expressionism","portrait",322837,"cuno-amiet"
322977,"still-life-with-lemons-1910","Post-Impressionism","still life",322837,"cuno-amiet"
322994,"winterlandschaft-1910","Expressionism, Japonism","landscape",322837,"cuno-amiet"
322929,"frau-im-garten-1911","Post-Impressionism","genre painting",322837,"cuno-amiet"
322924,"die-wahrheit-1913","Art Nouveau (Modern), Expressionism","nude painting (nu)",322837,"cuno-amiet"
322927,"female-nude-with-flowers-the-truth-1913","Expressionism, Fauvism","nude painting (nu)",322837,"cuno-amiet"
322947,"mutter-mit-tochter-1913","Fauvism","portrait",322837,"cuno-amiet"
322931,"fruit-harvest-female-figure-with-basket-1914","Expressionism","genre painting",322837,"cuno-amiet"
322948,"nelken-auf-orange-1916","Fauvism","flower painting",322837,"cuno-amiet"
322905,"a-fountain-of-youth-1917","Symbolism","symbolic painting",322837,"cuno-amiet"
322930,"still-life-with-fruit-1917","Expressionism, Fauvism","still life",322837,"cuno-amiet"
322910,"bauerngarten-1918","Post-Impressionism","landscape",322837,"cuno-amiet"
322907,"apfelernte-1919","Expressionism, Fauvism","portrait",322837,"cuno-amiet"
322956,"selbstbildnis-im-atelier-1920","Post-Impressionism","self-portrait",322837,"cuno-amiet"
322962,"self-portrait-1920","Divisionism","self-portrait",322837,"cuno-amiet"
322957,"selbstbildnis-vor-garten-1921","Fauvism, Post-Impressionism","self-portrait",322837,"cuno-amiet"
322966,"self-portrait-1921","Divisionism, Fauvism","self-portrait",322837,"cuno-amiet"
322913,"bl-hende-b-ume-1922","Expressionism","landscape",322837,"cuno-amiet"
322940,"lady-with-flowers-anna-amiet-with-flowers-1923","Fauvism","portrait",322837,"cuno-amiet"
322943,"lucie-meyer-1924","Post-Impressionism","portrait",322837,"cuno-amiet"
322951,"portrait-du-chanteur-felix-loeffel-1924","Expressionism, Fauvism","portrait",322837,"cuno-amiet"
322974,"spring-sun-1924","Post-Impressionism","landscape",322837,"cuno-amiet"
322986,"thunersee-mit-stockhornkette-1924","Post-Impressionism","landscape",322837,"cuno-amiet"
322912,"bildnis-frau-amiet-1925","Post-Impressionism","portrait",322837,"cuno-amiet"
322919,"brustbild-einer-dame-1925","Art Nouveau (Modern)","portrait",322837,"cuno-amiet"
322942,"landscape-near-the-river-aare-1925","Expressionism","landscape",322837,"cuno-amiet"
322976,"still-life-with-carnations-1925","Expressionism","flower painting",322837,"cuno-amiet"
322989,"trachtenm-dchen-1925","Post-Impressionism","portrait",322837,"cuno-amiet"
322917,"bl-tenzeit-1926","Post-Impressionism","landscape",322837,"cuno-amiet"
322909,"bank-landscape-1928","Post-Impressionism","landscape",322837,"cuno-amiet"
322995,"winterlandschaft-1928","Expressionism","landscape",322837,"cuno-amiet"
322926,"emmental-landscape-with-grazing-animals-1930","Post-Impressionism","landscape",322837,"cuno-amiet"
322964,"self-portrait-with-wife-1930","Post-Impressionism","self-portrait",322837,"cuno-amiet"
322922,"dampfschiff-auf-thunersee-1931","Post-Impressionism","marina",322837,"cuno-amiet"
322979,"summer-1931","Post-Impressionism","landscape",322837,"cuno-amiet"
322983,"the-yellow-girls-1931","Art Nouveau (Modern)","nude painting (nu)",322837,"cuno-amiet"
322985,"thunersee-mit-niesen-1931","Post-Impressionism","landscape",322837,"cuno-amiet"
322988,"thunersee-1931","Post-Impressionism","landscape",322837,"cuno-amiet"
322908,"atmosphere-1932","Post-Impressionism","landscape",322837,"cuno-amiet"
322984,"thunderstormy-sky-1932","Post-Impressionism","landscape",322837,"cuno-amiet"
322987,"thunersee-mit-wellen-1932","Post-Impressionism","landscape",322837,"cuno-amiet"
322933,"garden-with-woodland-1933","Post-Impressionism","landscape",322837,"cuno-amiet"
322971,"solothurn-1934","Post-Impressionism","landscape",322837,"cuno-amiet"
322914,"blumengarten-1936","Post-Impressionism","landscape",322837,"cuno-amiet"
322932,"garden-overlooking-oschwand-1938","Post-Impressionism","landscape",322837,"cuno-amiet"
322972,"sommerlandschaft-1938","Post-Impressionism","landscape",322837,"cuno-amiet"
322975,"stans-friedhof-1942","Post-Impressionism","landscape",322837,"cuno-amiet"
322928,"f-hnstimmung-z-richsee-1943","Expressionism","landscape",322837,"cuno-amiet"
322990,"vase-mit-zinnien-1944","Expressionism","flower painting",322837,"cuno-amiet"
322944,"magnolia-1945","Post-Impressionism","landscape",322837,"cuno-amiet"
322952,"portrait-of-a-garden-1949","Post-Impressionism","landscape",322837,"cuno-amiet"
322980,"sunset-in-a-snowy-landscape-1950","Expressionism","landscape",322837,"cuno-amiet"
322991,"view-of-the-garden-1950","Expressionism","landscape",322837,"cuno-amiet"
322937,"herbstimpression-durchs-fenster-1953","Symbolism","landscape",322837,"cuno-amiet"
322959,"self-portrait-1954","Post-Impressionism","self-portrait",322837,"cuno-amiet"
322915,"blumenstilleben-1959","Fauvism","flower painting",322837,"cuno-amiet"
322958,"selbstportrait-1959","Divisionism","self-portrait",322837,"cuno-amiet"
322918,"bouquet-of-tulips-1960","Post-Impressionism","flower painting",322837,"cuno-amiet"
322911,"baum-in-winterlandschaft","Post-Impressionism","landscape",322837,"cuno-amiet"
322941,"landscape-near-oschwand","Post-Impressionism","landscape",322837,"cuno-amiet"
322946,"mountain-chain-at-sunset","Expressionism","landscape",322837,"cuno-amiet"
322993,"winter-landscape","Post-Impressionism","landscape",322837,"cuno-amiet"
312377,"atom-cloud-1958","Op Art","abstract",312373,"edna-andrade"
312382,"cross-1962","Op Art","abstract",312373,"edna-andrade"
312380,"color-motion-2-64-1964","Op Art","abstract",312373,"edna-andrade"
312381,"color-motion-4-64-1964","Op Art","abstract",312373,"edna-andrade"
312386,"radiant-ellipse-2-65-1965","Op Art","abstract",312373,"edna-andrade"
312387,"radiant-ellipse-3-65-1965","Op Art","abstract",312373,"edna-andrade"
312390,"turbo-1-65-1965","Op Art","abstract",312373,"edna-andrade"
312376,"ahmet-hello-1967","Op Art","abstract",312373,"edna-andrade"
312388,"short-ride-1969","Op Art","abstract",312373,"edna-andrade"
332770,"earth-day-1970","Op Art","abstract",312373,"edna-andrade"
312378,"black-diamond-1971","Op Art","abstract",312373,"edna-andrade"
312379,"black-dragon-1971","Op Art","abstract",312373,"edna-andrade"
312385,"orange-cisoide-1971","Op Art","abstract",312373,"edna-andrade"
312389,"torsion-1973","Op Art","abstract",312373,"edna-andrade"
312391,"twilight-wave-1973","Op Art","abstract",312373,"edna-andrade"
312383,"finale-1979","Op Art","abstract",312373,"edna-andrade"
312384,"hot-clouds-ii","Op Art","abstract",312373,"edna-andrade"
9223372032559814684,"11th-copper-sum-2008-0",,,9223372032559808669,"carl-andre"
9223372032559814683,"8-cortes-1967-0",,,9223372032559808669,"carl-andre"
9223372032559814682,"144-aluminum-square-1967-0",,,9223372032559808669,"carl-andre"
9223372032559814681,"almole-2002-0",,,9223372032559808669,"carl-andre"
9223372032559814680,"am-am-not-am-not-willing-1972-0",,,9223372032559808669,"carl-andre"
9223372032559814679,"belgica-blue-field-1989-2",,,9223372032559808669,"carl-andre"
9223372032559814678,"belgica-blue-field-1989-1",,,9223372032559808669,"carl-andre"
9223372032559814677,"carl-andre-fall-1968-0",,,9223372032559808669,"carl-andre"
9223372032559814676,"cascade-1984-0",,,9223372032559808669,"carl-andre"
9223372032559814675,"cedar-tango-2002-0",,,9223372032559808669,"carl-andre"
9223372032559814674,"chain-well-element-series-1964-0",,,9223372032559808669,"carl-andre"
9223372032559814673,"chinati-december-2010-0",,,9223372032559808669,"carl-andre"
9223372032559814672,"concrete-poem-0",,,9223372032559808669,"carl-andre"
9223372032559814671,"copper-galaxy-0",,,9223372032559808669,"carl-andre"
9223372032559814670,"corduroy-road-1973-0",,,9223372032559808669,"carl-andre"
9223372032559814669,"douglas-fir-fin-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814663,"douglas-fir-rank-view-2-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814668,"douglas-fir-fin-view-2-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814667,"douglas-fir-large-horizontal-rectangle-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814666,"douglas-fir-mini-fin-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814665,"douglas-fir-mini-rank-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814664,"douglas-fir-rank-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814662,"douglas-fir-small-horizontal-rectangle-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814661,"douglas-fir-stacked-el-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814660,"douglas-fir-step-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814659,"douglas-fir-t-abutting-u-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814658,"douglas-fir-trough-2009-0",,,9223372032559808669,"carl-andre"
9223372032559814657,"equivalent-viii-1966-0",,,9223372032559808669,"carl-andre"
9223372032559814656,"from-map-of-poetry-0",,,9223372032559808669,"carl-andre"
9223372032559814655,"lament-for-the-children-1996-0",,,9223372032559808669,"carl-andre"
9223372032559814654,"last-ladder-1959-1",,,9223372032559808669,"carl-andre"
9223372032559814653,"magnesium-zinc-plain-1969-0",,,9223372032559808669,"carl-andre"
9223372032559814652,"not-detected-4",,,9223372032559808669,"carl-andre"
9223372032559814651,"not-detected-3",,,9223372032559808669,"carl-andre"
9223372032559814650,"not-detected-2",,,9223372032559808669,"carl-andre"
9223372032559814649,"passport-1960-1",,,9223372032559808669,"carl-andre"
9223372032559814648,"personal-structures-1983-0",,,9223372032559808669,"carl-andre"
9223372032559814647,"personal-structures-0",,,9223372032559808669,"carl-andre"
9223372032559814646,"poem-0",,,9223372032559808669,"carl-andre"
9223372032559814645,"spatial-specificity-0",,,9223372032559808669,"carl-andre"
9223372032559814644,"steel-magnesium-plain-1969-0",,,9223372032559808669,"carl-andre"
9223372032559814643,"sum-roma-1997-0",,,9223372032559808669,"carl-andre"
9223372032559814642,"trabum-1972-0",,,9223372032559808669,"carl-andre"
9223372032559814641,"untitled-0",,,9223372032559808669,"carl-andre"
9223372032559814640,"words-men-word-court-proofs-years-hair-men-cell-0",,,9223372032559808669,"carl-andre"
9223372032559814639,"cedar-piece-1964-1",,,9223372032559808669,"carl-andre"
9223372032559814638,"spill-scatter-piece-1966-1",,,9223372032559808669,"carl-andre"
9223372032559814637,"37th-piece-of-work-1969-1",,,9223372032559808669,"carl-andre"
9223372032559814636,"last-ladder-1959-0",,,9223372032559808669,"carl-andre"
9223372032559814635,"passport-1960-0",,,9223372032559808669,"carl-andre"
9223372032559814634,"cedar-piece-1964-0",,,9223372032559808669,"carl-andre"
9223372032559814633,"spill-scatter-piece-1966-0",,,9223372032559808669,"carl-andre"
9223372032559814632,"37th-piece-of-work-1969-0",,,9223372032559808669,"carl-andre"
9223372032559814631,"stone-field-sculpture-1977-0",,,9223372032559808669,"carl-andre"
9223372032559814630,"last-ladder-1959",,,9223372032559808669,"carl-andre"
9223372032559814629,"passport-1960",,,9223372032559808669,"carl-andre"
9223372032559814628,"cedar-piece-1964",,,9223372032559808669,"carl-andre"
9223372032559814627,"chain-well-element-series-1964",,,9223372032559808669,"carl-andre"
9223372032559814626,"spill-scatter-piece-1966",,,9223372032559808669,"carl-andre"
9223372032559814625,"equivalent-viii-1966",,,9223372032559808669,"carl-andre"
9223372032559814624,"144-aluminum-square-1967",,,9223372032559808669,"carl-andre"
9223372032559814623,"8-cortes-1967",,,9223372032559808669,"carl-andre"
9223372032559814622,"carl-andre-fall-1968",,,9223372032559808669,"carl-andre"
9223372032559814621,"37th-piece-of-work-1969",,,9223372032559808669,"carl-andre"
9223372032559814620,"steel-magnesium-plain-1969",,,9223372032559808669,"carl-andre"
9223372032559814619,"magnesium-zinc-plain-1969",,,9223372032559808669,"carl-andre"
9223372032559814618,"trabum-1972",,,9223372032559808669,"carl-andre"
9223372032559814617,"am-am-not-am-not-willing-1972",,,9223372032559808669,"carl-andre"
9223372032559814616,"corduroy-road-1973",,,9223372032559808669,"carl-andre"
9223372032559814615,"stone-field-sculpture-1977",,,9223372032559808669,"carl-andre"
9223372032559814614,"personal-structures-1983",,,9223372032559808669,"carl-andre"
9223372032559814613,"cascade-1984",,,9223372032559808669,"carl-andre"
9223372032559814612,"belgica-blue-field-1989-0",,,9223372032559808669,"carl-andre"
9223372032559814611,"belgica-blue-field-1989",,,9223372032559808669,"carl-andre"
9223372032559814610,"lament-for-the-children-1996",,,9223372032559808669,"carl-andre"
9223372032559814609,"sum-roma-1997",,,9223372032559808669,"carl-andre"
9223372032559814608,"cedar-tango-2002",,,9223372032559808669,"carl-andre"
9223372032559814607,"almole-2002",,,9223372032559808669,"carl-andre"
9223372032559814606,"11th-copper-sum-2008",,,9223372032559808669,"carl-andre"
9223372032559814605,"douglas-fir-large-horizontal-rectangle-2009",,,9223372032559808669,"carl-andre"
9223372032559814604,"douglas-fir-small-horizontal-rectangle-2009",,,9223372032559808669,"carl-andre"
9223372032559814603,"douglas-fir-rank-view-2-2009",,,9223372032559808669,"carl-andre"
9223372032559814602,"douglas-fir-fin-view-2-2009",,,9223372032559808669,"carl-andre"
9223372032559814601,"douglas-fir-trough-2009",,,9223372032559808669,"carl-andre"
9223372032559814600,"douglas-fir-stacked-el-2009",,,9223372032559808669,"carl-andre"
9223372032559814599,"douglas-fir-rank-2009",,,9223372032559808669,"carl-andre"
9223372032559814598,"douglas-fir-t-abutting-u-2009",,,9223372032559808669,"carl-andre"
9223372032559814597,"douglas-fir-mini-rank-2009",,,9223372032559808669,"carl-andre"
9223372032559814596,"douglas-fir-fin-2009",,,9223372032559808669,"carl-andre"
9223372032559814595,"douglas-fir-step-2009",,,9223372032559808669,"carl-andre"
9223372032559814594,"douglas-fir-mini-fin-2009",,,9223372032559808669,"carl-andre"
9223372032559814593,"chinati-december-2010",,,9223372032559808669,"carl-andre"
9223372032559814592,"words-men-word-court-proofs-years-hair-men-cell",,,9223372032559808669,"carl-andre"
9223372032559814591,"untitled",,,9223372032559808669,"carl-andre"
9223372032559814590,"spatial-specificity",,,9223372032559808669,"carl-andre"
9223372032559814589,"poem",,,9223372032559808669,"carl-andre"
9223372032559814588,"personal-structures",,,9223372032559808669,"carl-andre"
9223372032559814587,"not-detected-1",,,9223372032559808669,"carl-andre"
9223372032559814586,"not-detected-0",,,9223372032559808669,"carl-andre"
9223372032559814585,"not-detected",,,9223372032559808669,"carl-andre"
9223372032559814584,"copper-galaxy",,,9223372032559808669,"carl-andre"
9223372032559814583,"from-map-of-poetry",,,9223372032559808669,"carl-andre"
9223372032559814582,"concrete-poem",,,9223372032559808669,"carl-andre"
293109,"flowering-field-1879","Impressionism","landscape",286103,"ion-andreescu"
286105,"self-portrait-1882","Impressionism","self-portrait",286103,"ion-andreescu"
293118,"portrait-of-woman-in-a-costume-1882","Realism","portrait",286103,"ion-andreescu"
286106,"beech-forest","Realism","landscape",286103,"ion-andreescu"
286107,"white-headscarf-girl-head","Impressionism","portrait",286103,"ion-andreescu"
286108,"chrysanthemum","Impressionism","flower painting",286103,"ion-andreescu"
286109,"country-road","Impressionism","landscape",286103,"ion-andreescu"
286110,"winter-at-barbizon","Realism","cityscape",286103,"ion-andreescu"
286111,"in-the-park","Impressionism","genre painting",286103,"ion-andreescu"
286112,"in-the-forest","Realism","landscape",286103,"ion-andreescu"
286113,"pansies","Impressionism","flower painting",286103,"ion-andreescu"
286114,"peasant-woman-with-green-headscarf","Impressionism","portrait",286103,"ion-andreescu"
286115,"pink-roses","Impressionism","flower painting",286103,"ion-andreescu"
286116,"portrait-of-a-girl","Impressionism","portrait",286103,"ion-andreescu"
286117,"portrait-of-a-peasant-girl","Impressionism","portrait",286103,"ion-andreescu"
286118,"still-life","Impressionism","still life",286103,"ion-andreescu"
286119,"street-from-barbizon-during-summer-time","Impressionism","cityscape",286103,"ion-andreescu"
286120,"the-oak","Realism","landscape",286103,"ion-andreescu"
286121,"the-red-scarf","Impressionism","portrait",286103,"ion-andreescu"
286122,"the-winter","Realism","landscape",286103,"ion-andreescu"
286123,"untitled-view-of-a-field","Realism","landscape",286103,"ion-andreescu"
293110,"haymaking","Impressionism","genre painting",286103,"ion-andreescu"
293111,"head-of-a-young-man","Impressionism","portrait",286103,"ion-andreescu"
293112,"leafless-forest","Realism","landscape",286103,"ion-andreescu"
293113,"mestecanis","Realism","landscape",286103,"ion-andreescu"
293114,"mountain-landscape","Impressionism","landscape",286103,"ion-andreescu"
293115,"onions","Realism","still life",286103,"ion-andreescu"
293116,"peasant-hut","Impressionism","landscape",286103,"ion-andreescu"
293117,"peeled-orange","Impressionism","still life",286103,"ion-andreescu"
293119,"self-portrait","Realism","portrait",286103,"ion-andreescu"
306449,"cap-de-trengar-1943","Impressionism","portrait",306445,"octav-angheluta"
306453,"getu-a-1945","Impressionism","portrait",306445,"octav-angheluta"
306448,"antonel-1946","Impressionism","portrait",306445,"octav-angheluta"
306456,"ivan-lipoveanul-1969","Impressionism","portrait",306445,"octav-angheluta"
306463,"tomis-market-1975","Impressionism","cityscape",306445,"octav-angheluta"
306450,"copii-pe-ulita","Impressionism","landscape",306445,"octav-angheluta"
306451,"copil-cu-beret-verde","Impressionism","portrait",306445,"octav-angheluta"
306452,"feti-a-cu-fundi-e-ro-ii","Impressionism","portrait",306445,"octav-angheluta"
306454,"gr-nar","Impressionism","landscape",306445,"octav-angheluta"
306455,"interior","Impressionism","interior",306445,"octav-angheluta"
306457,"reading","Impressionism","genre painting",306445,"octav-angheluta"
306458,"micuta-cusatoreasa","Impressionism","genre painting",306445,"octav-angheluta"
306459,"nud-ghemuit","Impressionism","nude painting (nu)",306445,"octav-angheluta"
306460,"rest","Impressionism","nude painting (nu)",306445,"octav-angheluta"
306461,"the-doll","Impressionism","still life",306445,"octav-angheluta"
306462,"meridional-landscape-with-ruins","Impressionism","landscape",306445,"octav-angheluta"
306464,"first-day-at-the-beach","Impressionism","nude painting (nu)",306445,"octav-angheluta"
306465,"striped-skirt","Impressionism","portrait",306445,"octav-angheluta"
306466,"tata","Impressionism","portrait",306445,"octav-angheluta"
306467,"versailles","Impressionism","landscape",306445,"octav-angheluta"
339137,"the-guardian-of-turkeys-1881","Divisionism","genre painting",338849,"charles-angrand"
339135,"path-in-the-country-1886","Pointillism","landscape",338849,"charles-angrand"
339141,"the-western-railway-at-its-exit-from-paris-1886","Divisionism","landscape",338849,"charles-angrand"
339132,"couple-in-the-street-1887","Pointillism","genre painting",338849,"charles-angrand"
339142,"the-seine-at-dawn-1889","Pointillism","marina",338849,"charles-angrand"
339138,"the-harvest-1890","Divisionism, Pointillism","landscape",338849,"charles-angrand"
339140,"the-little-farm-1890","Divisionism","landscape",338849,"charles-angrand"
339136,"self-portrait-1892","Pointillism","self-portrait",338849,"charles-angrand"
339139,"the-harvesters-1892","Pointillism","genre painting",338849,"charles-angrand"
339133,"hay-ricks-in-normandy","Divisionism","landscape",338849,"charles-angrand"
339134,"le-petit-port","Divisionism","marina",338849,"charles-angrand"
312110,"portrait-of-elena-anguissola-1551","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312118,"self-portrait-1554","Mannerism (Late Renaissance)","self-portrait",312096,"sofonisba-anguissola"
312104,"lucia-minerva-and-europa-anguissola-playing-chess-1555","Mannerism (Late Renaissance)","genre painting",312096,"sofonisba-anguissola"
312117,"self-portrait-at-the-easel-1556","Mannerism (Late Renaissance)","self-portrait",312096,"sofonisba-anguissola"
312101,"family-portrait-minerva-amilcare-and-asdrubale-anguissola-1557","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312107,"portrait-of-bianca-ponzoni-anguissola-the-artist-s-mother-1557","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312113,"portrait-of-massimiliano-stampa-1557","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312100,"bernardino-campi-painting-sofonisba-anguissola-1559","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312112,"portrait-of-juana-of-austria-with-a-young-girl-1561","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312109,"portrait-of-diane-d-andouins-and-her-daughter-1565","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312102,"infantas-isabella-clara-eugenia-and-catalina-micaela-1570","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312105,"portrait-of-a-boy-at-the-spanish-court-1570","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312115,"portrait-of-philipp-ii-of-spain-1570","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312103,"infantin-isabella-clara-eugenia-1573","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312108,"portrait-of-caterina-micaela-of-spain-1578","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312111,"portrait-of-giuliano-ii-cesarini-aged-14-1586","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312120,"three-children-with-dog-1590","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312116,"portrait-of-queen-elisabeth-of-spain-1599","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312119,"self-portrait-1610","Mannerism (Late Renaissance)","self-portrait",312096,"sofonisba-anguissola"
312099,"a-portrait-of-a-young-alessandro-farnese-the-future-duke-of-parma","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312106,"portrait-of-a-young-woman-in-profile","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
312114,"portrait-of-minerva-anguissola","Mannerism (Late Renaissance)","portrait",312096,"sofonisba-anguissola"
322788,"the-prodigal-son-1858","Academicism","religious painting",322693,"albert-anker"
322782,"sunday-afternoon-1861","Realism","genre painting",322693,"albert-anker"
322789,"the-school-exam-1862","Realism","genre painting",322693,"albert-anker"
322742,"kinderbegr-bnis-1863","Realism","genre painting",322693,"albert-anker"
322728,"die-kn-chelspieler-1864","Realism","genre painting",322693,"albert-anker"
322697,"bathers-1865","Academicism, Realism","genre painting",322693,"albert-anker"
322709,"dans-les-bois-1865","Realism","genre painting",322693,"albert-anker"
322739,"jeune-fille-nourrissant-les-poules-1865","Realism","genre painting",322693,"albert-anker"
322771,"schreibunterricht-1865","Realism","genre painting",322693,"albert-anker"
322707,"b-ckligumpen-1866","Academicism","genre painting",322693,"albert-anker"
322756,"m-dchen-mit-roter-haube-1866","Realism","portrait",322693,"albert-anker"
322723,"die-bauern-und-die-zeitung-1867","Realism","genre painting",322693,"albert-anker"
322704,"bildnis-emilie-weiss-mit-pl-schtier-1868","Realism","portrait",322693,"albert-anker"
322718,"der-trinker-1868","Realism","genre painting",322693,"albert-anker"
322731,"die-verbannten-1868","Realism","genre painting",322693,"albert-anker"
322706,"bildnis-therese-von-wyttenbach-von-fischer-1869","Realism","portrait",322693,"albert-anker"
322726,"die-kappeler-milchsuppe-1869","Realism","genre painting",322693,"albert-anker"
322764,"ruedi-anker-auf-dem-totenbett-sammlung-christoph-blocher-1869","Realism","genre painting",322693,"albert-anker"
322724,"die-bourbakis-1871","Realism","genre painting",322693,"albert-anker"
322716,"der-schulspaziergang-1872","Realism","genre painting",322693,"albert-anker"
322717,"der-seifenbl-ser-1873","Realism","genre painting",322693,"albert-anker"
322705,"bildnis-emilie-weiss-1874","Realism","portrait",322693,"albert-anker"
322712,"der-gemeindeschreiber-1874","Realism","portrait",322693,"albert-anker"
322753,"louise-anker-1874","Realism","portrait",322693,"albert-anker"
322755,"m-dchen-mit-hampelmann-marie-anker-1875","Realism","portrait",322693,"albert-anker"
322766,"school-boy-with-slate-board-in-a-snowy-landscape-1875","Realism","portrait",322693,"albert-anker"
322770,"schreibender-knabe-mit-schwesterchen-1875","Realism","genre painting",322693,"albert-anker"
322797,"young-mother-contemplating-her-sleeping-child-in-candlelight-1875","Realism","genre painting",322693,"albert-anker"
322729,"die-l-nderkinder-1876","Realism","genre painting",322693,"albert-anker"
322715,"der-quacksalber-1879","Realism","genre painting",322693,"albert-anker"
322743,"kinderfr-hst-ck-1879","Realism","genre painting",322693,"albert-anker"
322772,"schulm-dchen-bei-den-hausaufgaben-1879","Realism","genre painting",322693,"albert-anker"
322794,"turnstunde-in-ins-1879","Realism","genre painting",322693,"albert-anker"
322727,"die-kartenlgerin-1880","Realism","genre painting",322693,"albert-anker"
322730,"die-s-hne-chr-tien-paris-1880","Realism","portrait",322693,"albert-anker"
322738,"h-ftbild-eines-m-dchens-marie-anker-1881","Realism","portrait",322693,"albert-anker"
322767,"schoolboy-1881","Realism","portrait",322693,"albert-anker"
322699,"bauernstube-mit-gr-nem-ofen-1883","Realism","interior",322693,"albert-anker"
322721,"die-arbeitsamen-1883","Realism","genre painting",322693,"albert-anker"
322752,"little-red-riding-hood-1883","Realism","portrait",322693,"albert-anker"
322768,"schreibender-knabe-1883","Realism","genre painting",322693,"albert-anker"
322713,"der-grossvater-erz-hlt-eine-geschichte-1884","Realism","genre painting",322693,"albert-anker"
322779,"strickendes-m-dchen-1884","Realism","genre painting",322693,"albert-anker"
322796,"young-girl-knitting-1884","Realism","genre painting",322693,"albert-anker"
322737,"hohes-alter-ii-alte-frau-sich-aufw-rmend-1885","Realism","genre painting",322693,"albert-anker"
322745,"knitting-girl-watching-the-toddler-in-a-craddle-1885","Realism","genre painting",322693,"albert-anker"
322762,"portrait-of-a-girl-1885","Realism","portrait",322693,"albert-anker"
322714,"der-pfahlbauer-1886","Realism","genre painting",322693,"albert-anker"
322786,"the-little-potato-peeler-1886","Realism","genre painting",322693,"albert-anker"
322732,"die-ziviltrauung-1887","Realism","genre painting",322693,"albert-anker"
322757,"m-dchen-die-haare-flechtend-1887","Realism","genre painting",322693,"albert-anker"
322787,"the-louvre-paris-1887","Realism","cityscape",322693,"albert-anker"
322748,"la-reine-berthe-et-les-fileuses-1888","Realism","genre painting",322693,"albert-anker"
322780,"strickendes-m-dchen-1888","Realism","genre painting",322693,"albert-anker"
322719,"die-ltere-schwester-1889","Realism","genre painting",322693,"albert-anker"
322784,"the-cr-che-i-1890","Realism","genre painting",322693,"albert-anker"
322703,"bildnis-eines-knaben-walter-stucki-1891","Realism","portrait",322693,"albert-anker"
322774,"self-portrait-in-profile-left-1891","Realism","portrait",322693,"albert-anker"
322720,"die-andacht-des-grossvaters-1893","Realism","genre painting",322693,"albert-anker"
322722,"die-armensuppe-1893","Realism","genre painting",322693,"albert-anker"
322791,"the-village-tailor-1894","Realism","genre painting",322693,"albert-anker"
322798,"zwei-schlafende-m-dchen-auf-der-ofenbank-1895","Realism","genre painting",322693,"albert-anker"
322725,"die-dorfschule-von-1848-1896","Realism","genre painting",322693,"albert-anker"
322778,"still-life-excess-1896","Realism","still life",322693,"albert-anker"
322793,"the-zaeslin-siblings-1896","Realism","portrait",322693,"albert-anker"
322708,"brustbild-eines-m-dchens-in-berner-tracht-1897","Realism","portrait",322693,"albert-anker"
322765,"schlafender-knabe-im-heu-1897","Realism","genre painting",322693,"albert-anker"
